"testId","testDate","age","personality","testScore","satisfactionScore"
2175,2024-03-04,44,"Introvert",64.9,8.1
2176,2024-03-04,26,"Introvert",72.9,8.3
2177,2024-03-04,48,"Extrovert",74.5,10
2178,2024-03-04,17,"Introvert",70.9,8.4
2179,2024-03-04,24,"Introvert",72.3,8.1
2180,2024-03-04,57,"Extrovert",67.3,9.2
2181,2024-03-04,38,"Introvert",63.9,8.2
2182,2024-03-04,42,"Extrovert",67.2,9.3
2183,2024-03-04,58,"Extrovert",75.6,10
2184,2024-03-04,20,"Introvert",51.9,8.6
2185,2024-03-04,21,"Extrovert",87,9.9
2186,2024-03-04,48,"Introvert",73.2,8.7
2187,2024-03-04,47,"Introvert",74.9,8.5
2188,2024-03-04,26,"Introvert",62.2,8.9
2189,2024-03-04,54,"Extrovert",78.7,10
2190,2024-03-04,51,"Extrovert",72.6,9.5
2191,2024-03-04,25,"Introvert",58,7.4
2192,2024-03-04,24,"Extrovert",58.5,9.8
2193,2024-03-04,46,"Extrovert",87.5,10
2194,2024-03-04,21,"Introvert",53.1,8
2195,2024-03-04,40,"Extrovert",65,10
2196,2024-03-04,27,"Extrovert",57.2,8.8
2197,2024-03-04,30,"Extrovert",81.8,9.9
2198,2024-03-04,43,"Extrovert",94.2,10
2199,2024-03-04,39,"Extrovert",71.2,9.7
2200,2024-03-04,29,"Introvert",73.5,8.9
2201,2024-03-04,17,"Extrovert",81.2,10
2202,2024-03-04,35,"Introvert",86.1,9.5
2203,2024-03-04,16,"Extrovert",100,10
2204,2024-03-04,45,"Introvert",77.1,8.8
2205,2024-03-05,27,"Extrovert",61.3,9.7
2206,2024-03-05,43,"Introvert",74.2,5.8
2207,2024-03-05,55,"Extrovert",49.9,9.5
2208,2024-03-05,38,"Introvert",83.6,6.7
2209,2024-03-05,18,"Extrovert",31.7,8.9
2210,2024-03-05,43,"Introvert",66.9,6.3
2211,2024-03-05,50,"Introvert",75.5,6.3
2212,2024-03-05,59,"Extrovert",84.7,10
2213,2024-03-05,45,"Extrovert",57.7,9.9
2214,2024-03-05,18,"Introvert",61.1,5.9
2215,2024-03-05,24,"Introvert",88,7.8
2216,2024-03-05,31,"Introvert",66.6,6.5
2217,2024-03-05,60,"Extrovert",73.6,10
2218,2024-03-05,60,"Extrovert",53,9.9
2219,2024-03-05,26,"Extrovert",74.9,9.9
2220,2024-03-05,50,"Introvert",62.4,6.3
2221,2024-03-05,48,"Introvert",73.7,6.8
2222,2024-03-05,51,"Introvert",75.3,6.9
2223,2024-03-05,45,"Extrovert",74.1,9.9
2224,2024-03-05,42,"Introvert",71.4,7
2225,2024-03-05,53,"Extrovert",70.5,10
2226,2024-03-05,49,"Extrovert",74.1,10
2227,2024-03-05,46,"Extrovert",90.1,10
2228,2024-03-05,30,"Introvert",87.5,6.6
2229,2024-03-05,60,"Extrovert",75.9,10
2230,2024-03-05,47,"Introvert",62.3,6.4
2231,2024-03-05,17,"Extrovert",85.5,10
2232,2024-03-05,30,"Introvert",66.7,6.5
2233,2024-03-05,23,"Introvert",90.3,6.7
2234,2024-03-05,41,"Introvert",75.5,7
2235,2024-03-05,25,"Introvert",59.5,5.9
2236,2024-03-05,59,"Introvert",79.1,7.4
2237,2024-03-05,47,"Introvert",88.9,7.2
2238,2024-03-05,28,"Extrovert",79.3,10
2239,2024-03-05,41,"Extrovert",86.4,9.4
2240,2024-03-05,27,"Extrovert",63.9,9.6
2241,2024-03-05,33,"Extrovert",50.6,10
2242,2024-03-05,45,"Introvert",65.9,6.5
2243,2024-03-05,29,"Introvert",47.1,6.3
2244,2024-03-05,60,"Introvert",71.5,6.1
2245,2024-03-05,33,"Introvert",46,5.4
2246,2024-03-05,35,"Introvert",68.1,6.4
2247,2024-03-06,19,"Extrovert",77.5,10
2248,2024-03-06,16,"Introvert",87.8,6.7
2249,2024-03-06,36,"Extrovert",67.6,10
2250,2024-03-06,28,"Introvert",58.4,6.3
2251,2024-03-06,23,"Introvert",54.5,6.1
2252,2024-03-06,35,"Extrovert",81.3,10
2253,2024-03-06,49,"Extrovert",65,9.5
2254,2024-03-06,31,"Extrovert",36.2,9.3
2255,2024-03-06,51,"Introvert",74,7.6
2256,2024-03-06,35,"Extrovert",67,9.8
2257,2024-03-06,55,"Introvert",52.7,6.4
2258,2024-03-06,54,"Introvert",70.8,6.7
2259,2024-03-06,23,"Extrovert",71,10
2260,2024-03-06,36,"Extrovert",68.6,10
2261,2024-03-06,55,"Introvert",65.8,5.4
2262,2024-03-06,24,"Introvert",59.9,6.8
2263,2024-03-06,58,"Introvert",90.1,7.7
2264,2024-03-06,44,"Introvert",66.9,6.7
2265,2024-03-06,36,"Extrovert",90.5,10
2266,2024-03-06,24,"Introvert",65.1,6.6
2267,2024-03-06,57,"Introvert",61.7,6.1
2268,2024-03-06,42,"Introvert",99.9,7
2269,2024-03-06,33,"Extrovert",78.9,10
2270,2024-03-06,30,"Extrovert",84.6,10
2271,2024-03-06,45,"Introvert",100,7.5
2272,2024-03-06,36,"Introvert",69,7.2
2273,2024-03-06,18,"Introvert",56.7,5.2
2274,2024-03-06,36,"Extrovert",66.7,9.6
2275,2024-03-06,43,"Introvert",53.8,6.4
2276,2024-03-06,29,"Extrovert",84.8,10
2277,2024-03-06,54,"Introvert",78.9,6.8
2278,2024-03-06,46,"Introvert",77.5,6.2
2279,2024-03-06,53,"Introvert",65.2,6.3
2280,2024-03-06,31,"Introvert",77.8,6.7
2281,2024-03-06,40,"Extrovert",69,10
2282,2024-03-06,29,"Introvert",83.5,6.7
2283,2024-03-06,53,"Introvert",62.4,6.4
2284,2024-03-06,44,"Introvert",62.3,6.9
2285,2024-03-06,30,"Introvert",81.6,6.7
2286,2024-03-06,42,"Introvert",70.3,6.5
2287,2024-03-06,48,"Introvert",60.3,6
2288,2024-03-06,28,"Introvert",68.4,6.3
2289,2024-03-07,37,"Introvert",81,10
2290,2024-03-07,47,"Introvert",100,10
2291,2024-03-07,26,"Introvert",54.7,8.7
2292,2024-03-07,40,"Introvert",53.4,9.6
2293,2024-03-07,33,"Introvert",80.6,9.6
2294,2024-03-07,17,"Introvert",70.5,9.1
2295,2024-03-07,26,"Extrovert",79.1,8.4
2296,2024-03-07,51,"Introvert",65.7,9.7
2297,2024-03-07,39,"Introvert",84.8,10
2298,2024-03-07,17,"Introvert",63.7,9.7
2299,2024-03-07,28,"Extrovert",71.1,9.2
2300,2024-03-07,34,"Extrovert",62.3,8.7
2301,2024-03-07,43,"Introvert",65.3,9.4
2302,2024-03-07,52,"Introvert",82.4,10
2303,2024-03-07,42,"Introvert",85,10
2304,2024-03-07,25,"Extrovert",51.3,8.7
2305,2024-03-07,43,"Extrovert",80.2,8.5
2306,2024-03-07,21,"Extrovert",75.3,9
2307,2024-03-07,18,"Extrovert",55.7,8.9
2308,2024-03-07,33,"Introvert",66.3,9.4
2309,2024-03-07,47,"Introvert",77.4,9.9
2310,2024-03-07,28,"Introvert",84,9.5
2311,2024-03-07,41,"Introvert",77.9,9.9
2312,2024-03-07,16,"Introvert",61.8,9.8
2313,2024-03-08,31,"Introvert",68.6,7.6
2314,2024-03-08,46,"Extrovert",64.1,10
2315,2024-03-08,25,"Extrovert",67.9,9.3
2316,2024-03-08,27,"Extrovert",82.1,9.5
2317,2024-03-08,21,"Introvert",74.9,9
2318,2024-03-08,53,"Introvert",79.3,8.5
2319,2024-03-08,37,"Extrovert",93.2,10
2320,2024-03-08,51,"Extrovert",58.9,8.9
2321,2024-03-08,25,"Introvert",60,8.4
2322,2024-03-08,39,"Introvert",80.2,8.8
2323,2024-03-08,23,"Introvert",69.7,8.3
2324,2024-03-08,38,"Extrovert",69.3,9.8
2325,2024-03-08,46,"Introvert",64.7,8.6
2326,2024-03-08,50,"Extrovert",59.6,9.4
2327,2024-03-08,25,"Extrovert",44.8,9.3
2328,2024-03-08,34,"Extrovert",87,10
2329,2024-03-08,54,"Extrovert",61.4,10
2330,2024-03-08,16,"Introvert",55.9,7.5
2331,2024-03-08,46,"Extrovert",80.8,10
2332,2024-03-08,51,"Introvert",83.7,8.4
2333,2024-03-08,53,"Introvert",89.5,9
2334,2024-03-08,34,"Extrovert",69,9.4
2335,2024-03-08,41,"Extrovert",72,9.9
2336,2024-03-08,60,"Introvert",89.3,9
2337,2024-03-08,41,"Extrovert",73.1,10
2338,2024-03-08,58,"Introvert",67.3,7.3
2339,2024-03-08,38,"Introvert",69,8.1
2340,2024-03-08,52,"Introvert",71.2,7.7
2341,2024-03-08,60,"Introvert",69.3,8.4
2342,2024-03-08,39,"Introvert",70,9
2343,2024-03-08,27,"Introvert",82.8,8.6
2344,2024-03-08,25,"Extrovert",98.6,9.5
2345,2024-03-08,48,"Introvert",79.8,8.6
2346,2024-03-08,52,"Introvert",87,8.4
2347,2024-03-09,25,"Introvert",53.8,7.2
2348,2024-03-09,51,"Introvert",91.8,8.5
2349,2024-03-09,31,"Introvert",73.8,8
2350,2024-03-09,29,"Introvert",85.5,8.2
2351,2024-03-09,59,"Extrovert",72.6,9.9
2352,2024-03-09,49,"Introvert",65,7.9
2353,2024-03-09,36,"Extrovert",56.5,9.5
2354,2024-03-09,22,"Introvert",80.9,8.1
2355,2024-03-09,33,"Introvert",47.3,7.8
2356,2024-03-09,58,"Introvert",48.1,7.6
2357,2024-03-09,36,"Introvert",66.5,8.2
2358,2024-03-09,46,"Extrovert",77.8,9.8
2359,2024-03-09,40,"Extrovert",72.2,10
2360,2024-03-09,55,"Extrovert",81.1,10
2361,2024-03-09,47,"Introvert",84.8,7.9
2362,2024-03-09,43,"Extrovert",81.9,9.7
2363,2024-03-09,51,"Extrovert",52.7,9.7
2364,2024-03-09,47,"Extrovert",79.3,9.9
2365,2024-03-09,28,"Introvert",58.7,8.5
2366,2024-03-09,16,"Introvert",70.7,7.8
2367,2024-03-09,34,"Introvert",79.3,8.8
2368,2024-03-09,18,"Introvert",66.5,8.1
2369,2024-03-09,22,"Extrovert",86.6,9.9
2370,2024-03-09,17,"Extrovert",79.5,9.8
2371,2024-03-09,55,"Extrovert",77.5,10
2372,2024-03-09,50,"Introvert",70,7.9
2373,2024-03-09,59,"Introvert",91.8,8.2
2374,2024-03-09,49,"Introvert",73.5,8.6
2375,2024-03-09,46,"Introvert",53.1,8.3
2376,2024-03-09,34,"Introvert",55.4,8.4
2377,2024-03-09,33,"Introvert",63.1,8.2
2378,2024-03-09,32,"Introvert",85.6,8.2
2379,2024-03-09,18,"Extrovert",88.4,10
2380,2024-03-09,52,"Introvert",61.2,8.6
2381,2024-03-09,57,"Extrovert",73.7,10
2382,2024-03-10,32,"Extrovert",72.6,10
2383,2024-03-10,17,"Extrovert",70.3,9.9
2384,2024-03-10,29,"Introvert",64.3,7.6
2385,2024-03-10,25,"Extrovert",69.6,10
2386,2024-03-10,29,"Introvert",68,7
2387,2024-03-10,18,"Extrovert",75.9,9.6
2388,2024-03-10,54,"Extrovert",68.2,9.1
2389,2024-03-10,59,"Introvert",66.2,7.1
2390,2024-03-10,50,"Introvert",85.8,7.3
2391,2024-03-10,18,"Extrovert",69,10
2392,2024-03-10,36,"Introvert",53.3,7
2393,2024-03-10,42,"Introvert",71.1,7.4
2394,2024-03-10,40,"Extrovert",48.9,9.1
2395,2024-03-10,26,"Introvert",86.3,7
2396,2024-03-10,31,"Extrovert",60,8.9
2397,2024-03-10,53,"Introvert",71.8,7
2398,2024-03-10,39,"Extrovert",70.2,10
2399,2024-03-10,21,"Introvert",79.4,7.6
2400,2024-03-10,20,"Introvert",59.8,7.7
2401,2024-03-10,23,"Introvert",65.6,6.8
2402,2024-03-10,50,"Introvert",72.1,7.3
2403,2024-03-10,16,"Extrovert",56.1,10
2404,2024-03-10,29,"Introvert",77.8,7.2
2405,2024-03-10,32,"Introvert",73.6,7.3
2406,2024-03-10,46,"Introvert",71.3,7.9
2407,2024-03-10,49,"Extrovert",58.1,9.1
2408,2024-03-10,37,"Introvert",68.8,7.3
2409,2024-03-10,44,"Introvert",58.4,7.4
2410,2024-03-10,46,"Extrovert",100,10
2411,2024-03-10,16,"Introvert",72.2,7.8
2412,2024-03-10,37,"Introvert",74.5,7.2
2413,2024-03-10,37,"Extrovert",48.3,9.8
2414,2024-03-10,60,"Introvert",80,8.2
2415,2024-03-10,43,"Introvert",77.7,8.1
2416,2024-03-10,30,"Extrovert",73.8,9.9
2417,2024-03-10,16,"Introvert",79.4,7.3
2418,2024-03-10,54,"Introvert",72,7.6
2419,2024-03-10,30,"Extrovert",71.4,9
2420,2024-03-10,24,"Extrovert",65.1,9.6
2421,2024-03-11,18,"Introvert",53.2,8.4
2422,2024-03-11,48,"Introvert",49.8,7.8
2423,2024-03-11,31,"Extrovert",65,9.5
2424,2024-03-11,22,"Extrovert",55.9,10
2425,2024-03-11,36,"Extrovert",68.7,9.6
2426,2024-03-11,27,"Extrovert",83.7,9.1
2427,2024-03-11,22,"Introvert",82.6,7.7
2428,2024-03-11,46,"Extrovert",74.9,10
2429,2024-03-11,54,"Extrovert",56.4,9.3
2430,2024-03-11,29,"Extrovert",62.5,9.5
2431,2024-03-11,37,"Introvert",60.4,9
2432,2024-03-11,30,"Extrovert",60.6,9.3
2433,2024-03-11,23,"Extrovert",75.5,9.4
2434,2024-03-11,21,"Introvert",91,9.7
2435,2024-03-11,28,"Extrovert",69.1,9.9
2436,2024-03-11,56,"Extrovert",80.1,10
2437,2024-03-11,40,"Extrovert",64.4,9.5
2438,2024-03-11,27,"Introvert",78.4,8.9
2439,2024-03-11,46,"Introvert",45.2,8.3
2440,2024-03-11,55,"Introvert",69.4,8.9
2441,2024-03-11,42,"Introvert",78.3,9.1
2442,2024-03-11,22,"Introvert",83.7,9.8
2443,2024-03-11,46,"Extrovert",71.5,9.3
2444,2024-03-11,46,"Introvert",84.5,9.5
2445,2024-03-11,28,"Extrovert",84.8,10
2446,2024-03-11,34,"Introvert",62.1,8.3
2447,2024-03-11,18,"Introvert",78.5,8.2
2448,2024-03-11,34,"Introvert",73.8,8.5
2449,2024-03-11,31,"Introvert",66.7,8.8
2450,2024-03-11,33,"Introvert",78.6,8.7
2451,2024-03-11,28,"Introvert",57.9,8.3
2452,2024-03-12,47,"Extrovert",73.4,9.2
2453,2024-03-12,52,"Extrovert",45.9,8.4
2454,2024-03-12,43,"Introvert",78.8,9.7
2455,2024-03-12,25,"Extrovert",77,9.7
2456,2024-03-12,55,"Introvert",82.9,8.1
2457,2024-03-12,33,"Extrovert",79.8,10
2458,2024-03-12,39,"Introvert",78.1,8.9
2459,2024-03-12,43,"Extrovert",67.1,10
2460,2024-03-12,59,"Introvert",76.3,8.8
2461,2024-03-12,31,"Introvert",69.7,8.2
2462,2024-03-12,51,"Introvert",71.7,8.3
2463,2024-03-12,17,"Introvert",57.4,8.5
2464,2024-03-12,20,"Introvert",65.2,8.3
2465,2024-03-12,17,"Introvert",79.9,8.5
2466,2024-03-12,44,"Extrovert",91.6,10
2467,2024-03-12,38,"Introvert",75.1,9.1
2468,2024-03-12,60,"Introvert",74.1,8.9
2469,2024-03-12,45,"Extrovert",55.9,9.6
2470,2024-03-12,35,"Introvert",61.5,8.2
2471,2024-03-12,19,"Extrovert",38.5,8.9
2472,2024-03-12,54,"Introvert",88.2,9.4
2473,2024-03-12,43,"Introvert",78.6,9.1
2474,2024-03-12,37,"Introvert",73.7,8.7
2475,2024-03-12,38,"Introvert",73.2,9.2
2476,2024-03-12,26,"Extrovert",70.3,9.6
2477,2024-03-12,22,"Extrovert",90.1,10
2478,2024-03-12,23,"Introvert",71.8,9.1
2479,2024-03-12,33,"Introvert",74,8.3
2480,2024-03-12,28,"Introvert",84.9,9.5
2481,2024-03-12,42,"Introvert",68.3,8.1
2482,2024-03-12,47,"Extrovert",73.8,10
2483,2024-03-12,39,"Introvert",71.8,8.6
2484,2024-03-13,47,"Introvert",76.6,8.8
2485,2024-03-13,17,"Extrovert",59.4,7.9
2486,2024-03-13,49,"Extrovert",79.5,10
2487,2024-03-13,35,"Extrovert",68.9,8.9
2488,2024-03-13,16,"Introvert",97.4,8.6
2489,2024-03-13,17,"Introvert",69,9.7
2490,2024-03-13,57,"Introvert",78.8,8.3
2491,2024-03-13,37,"Introvert",78.2,9.8
2492,2024-03-13,38,"Introvert",89.3,8.6
2493,2024-03-13,42,"Extrovert",68.3,9.7
2494,2024-03-13,53,"Introvert",72.4,9
2495,2024-03-13,25,"Introvert",59.9,8.8
2496,2024-03-13,50,"Extrovert",58.5,8.9
2497,2024-03-13,34,"Introvert",84.3,9.1
2498,2024-03-13,43,"Introvert",67.9,9.2
2499,2024-03-13,29,"Introvert",54.5,8.3
2500,2024-03-13,55,"Introvert",57.6,8.1
2501,2024-03-13,51,"Extrovert",88.7,10
2502,2024-03-13,35,"Extrovert",81.6,9.1
2503,2024-03-13,50,"Extrovert",64.7,9
2504,2024-03-13,57,"Introvert",84.8,9.1
2505,2024-03-13,19,"Introvert",57,8.2
2506,2024-03-13,30,"Extrovert",56.9,9.8
2507,2024-03-13,35,"Introvert",77.3,9.5
2508,2024-03-13,22,"Extrovert",71.3,9.4
2509,2024-03-13,16,"Introvert",62.9,8.3
2510,2024-03-13,35,"Extrovert",58.4,9.9
2511,2024-03-13,51,"Introvert",76,8.7
2512,2024-03-13,32,"Extrovert",80.8,9.1
2513,2024-03-13,56,"Introvert",88.6,9
2514,2024-03-14,38,"Introvert",70.8,9.2
2515,2024-03-14,31,"Introvert",78,9.4
2516,2024-03-14,37,"Extrovert",96.6,10
2517,2024-03-14,37,"Extrovert",79.2,8.7
2518,2024-03-14,22,"Introvert",82,10
2519,2024-03-14,31,"Introvert",99.4,10
2520,2024-03-14,52,"Introvert",56.3,10
2521,2024-03-14,24,"Extrovert",63,9
2522,2024-03-14,34,"Introvert",58.6,9.2
2523,2024-03-14,30,"Extrovert",70.9,8.9
2524,2024-03-14,20,"Introvert",58.4,8.3
2525,2024-03-14,37,"Introvert",61.7,9.9
2526,2024-03-14,36,"Introvert",78.4,10
2527,2024-03-14,27,"Introvert",74.7,9.8
2528,2024-03-14,55,"Extrovert",69.1,8.8
2529,2024-03-14,31,"Introvert",67.7,9.8
2530,2024-03-14,27,"Introvert",58.4,9.4
2531,2024-03-14,59,"Introvert",97.8,9.5
2532,2024-03-14,28,"Introvert",54.8,8.8
2533,2024-03-14,46,"Extrovert",46,8.5
2534,2024-03-14,20,"Extrovert",66.8,8.8
2535,2024-03-14,38,"Extrovert",67.3,9.5
2536,2024-03-14,51,"Extrovert",54.8,8.5
2537,2024-03-14,55,"Extrovert",51.1,8.4
2538,2024-03-14,58,"Extrovert",68.6,10
2539,2024-03-14,53,"Extrovert",72.3,8.9
2540,2024-03-14,40,"Introvert",87,10
2541,2024-03-15,47,"Introvert",69.9,6
2542,2024-03-15,20,"Extrovert",83.7,10
2543,2024-03-15,29,"Introvert",61.4,6
2544,2024-03-15,32,"Introvert",47.5,6.9
2545,2024-03-15,24,"Introvert",86.5,7.7
2546,2024-03-15,20,"Introvert",57.9,6.3
2547,2024-03-15,28,"Introvert",76.2,6.7
2548,2024-03-15,54,"Introvert",72.5,7.6
2549,2024-03-15,30,"Extrovert",52.2,9.3
2550,2024-03-15,24,"Introvert",68.1,7
2551,2024-03-15,42,"Extrovert",100,10
2552,2024-03-15,59,"Introvert",85.4,7.7
2553,2024-03-15,25,"Extrovert",92,10
2554,2024-03-15,42,"Introvert",57.1,6.1
2555,2024-03-15,48,"Introvert",79.4,7.2
2556,2024-03-15,39,"Introvert",66.6,6.3
2557,2024-03-15,36,"Extrovert",68.1,9.4
2558,2024-03-15,32,"Introvert",70.2,6
2559,2024-03-15,59,"Introvert",68.9,6.4
2560,2024-03-15,45,"Introvert",94.3,6.7
2561,2024-03-15,17,"Introvert",62.9,7.1
2562,2024-03-15,29,"Introvert",78.2,7.3
2563,2024-03-15,30,"Introvert",44,6.2
2564,2024-03-15,56,"Introvert",71.7,6.7
2565,2024-03-15,18,"Introvert",56.7,6.5
2566,2024-03-15,36,"Introvert",62,6.6
2567,2024-03-15,17,"Extrovert",71.8,9.7
2568,2024-03-15,24,"Introvert",69.5,6.8
2569,2024-03-15,39,"Extrovert",68.6,10
2570,2024-03-15,44,"Extrovert",67.6,10
2571,2024-03-15,35,"Extrovert",67.7,9.6
2572,2024-03-15,21,"Extrovert",59.5,9.8
2573,2024-03-15,60,"Introvert",65.6,6.2
2574,2024-03-15,24,"Introvert",54.2,7.3
2575,2024-03-15,26,"Introvert",61.7,6.2
2576,2024-03-15,16,"Extrovert",83.4,10
2577,2024-03-15,49,"Introvert",91,6.9
2578,2024-03-15,53,"Extrovert",51.1,10
2579,2024-03-15,21,"Introvert",67,6.3
2580,2024-03-15,26,"Extrovert",51,9.6
2581,2024-03-15,46,"Extrovert",67.3,9.5
2582,2024-03-15,31,"Introvert",91.3,6.6
2583,2024-03-16,55,"Extrovert",89.6,9.9
2584,2024-03-16,21,"Introvert",42.1,5.4
2585,2024-03-16,20,"Introvert",52.3,5.7
2586,2024-03-16,20,"Introvert",67.5,6.1
2587,2024-03-16,58,"Introvert",75.2,6.1
2588,2024-03-16,59,"Extrovert",81.8,10
2589,2024-03-16,21,"Introvert",71.5,6.2
2590,2024-03-16,36,"Introvert",77.7,6.5
2591,2024-03-16,59,"Introvert",85.8,6.8
2592,2024-03-16,55,"Extrovert",78.9,9.8
2593,2024-03-16,42,"Introvert",87.5,6.2
2594,2024-03-16,59,"Introvert",61.4,5.9
2595,2024-03-16,51,"Introvert",63.2,6
2596,2024-03-16,29,"Introvert",73.3,5.2
2597,2024-03-16,57,"Introvert",54.6,4.8
2598,2024-03-16,51,"Extrovert",87,10
2599,2024-03-16,24,"Extrovert",71.9,10
2600,2024-03-16,57,"Introvert",60.2,5.1
2601,2024-03-16,33,"Extrovert",81.2,9.8
2602,2024-03-16,42,"Extrovert",84.1,10
2603,2024-03-16,58,"Introvert",58.7,5.6
2604,2024-03-16,33,"Introvert",84.6,6.6
2605,2024-03-16,20,"Introvert",65.9,6.1
2606,2024-03-16,20,"Extrovert",66.8,10
2607,2024-03-16,50,"Extrovert",84.8,9.8
2608,2024-03-16,25,"Extrovert",89,10
2609,2024-03-16,46,"Extrovert",62.7,9.5
2610,2024-03-16,58,"Introvert",66.7,6.7
2611,2024-03-16,33,"Extrovert",86.1,10
2612,2024-03-16,39,"Extrovert",86.3,10
2613,2024-03-16,21,"Extrovert",59.5,8.9
2614,2024-03-16,44,"Extrovert",60.2,9.6
2615,2024-03-16,54,"Extrovert",64.9,10
2616,2024-03-16,23,"Introvert",64.7,5.4
2617,2024-03-16,58,"Introvert",93.4,7
2618,2024-03-16,29,"Introvert",63.5,6.2
2619,2024-03-16,41,"Extrovert",72.4,10
2620,2024-03-16,40,"Extrovert",85,10
2621,2024-03-16,38,"Introvert",77,6.4
2622,2024-03-16,40,"Extrovert",81.1,9.8
2623,2024-03-16,59,"Introvert",69.4,6.4
2624,2024-03-16,45,"Extrovert",88.4,9.8
2625,2024-03-16,19,"Extrovert",71.7,9.8
2626,2024-03-17,50,"Extrovert",68.2,9.5
2627,2024-03-17,34,"Extrovert",64.7,9.2
2628,2024-03-17,38,"Extrovert",64.7,8.7
2629,2024-03-17,47,"Introvert",44.5,9.2
2630,2024-03-17,33,"Introvert",58.8,9.2
2631,2024-03-17,34,"Extrovert",78.4,9.9
2632,2024-03-17,56,"Introvert",80.7,8.9
2633,2024-03-17,22,"Introvert",83.3,8.8
2634,2024-03-17,39,"Introvert",41.6,8.6
2635,2024-03-17,34,"Extrovert",67.3,9.1
2636,2024-03-17,42,"Introvert",77.1,9
2637,2024-03-17,51,"Introvert",63.3,9.3
2638,2024-03-17,52,"Introvert",58.3,9
2639,2024-03-17,42,"Extrovert",92.4,10
2640,2024-03-17,49,"Introvert",75.8,9.6
2641,2024-03-17,21,"Introvert",60.8,9.4
2642,2024-03-17,58,"Extrovert",85.3,8.5
2643,2024-03-17,44,"Introvert",69.1,8.7
2644,2024-03-17,43,"Introvert",54.7,9.2
2645,2024-03-17,27,"Introvert",87.1,10
2646,2024-03-17,39,"Introvert",49.7,8
2647,2024-03-17,60,"Extrovert",64.9,8.1
2648,2024-03-17,36,"Extrovert",87.5,9.5
2649,2024-03-17,38,"Introvert",71.8,9
2650,2024-03-17,25,"Introvert",72,9.6
2651,2024-03-17,38,"Introvert",68.4,9
2652,2024-03-17,28,"Introvert",59.1,8.9
2653,2024-03-18,33,"Introvert",73.7,9.4
2654,2024-03-18,27,"Introvert",67.6,8.8
2655,2024-03-18,46,"Introvert",84.5,10
2656,2024-03-18,48,"Introvert",58.8,9.1
2657,2024-03-18,56,"Introvert",81.8,9.9
2658,2024-03-18,54,"Extrovert",77.4,8.7
2659,2024-03-18,55,"Introvert",55.4,9.5
2660,2024-03-18,16,"Introvert",52.2,9.8
2661,2024-03-18,32,"Introvert",69.5,9.5
2662,2024-03-18,37,"Extrovert",81,9.2
2663,2024-03-18,46,"Introvert",58.3,9.8
2664,2024-03-18,37,"Introvert",88.5,10
2665,2024-03-18,52,"Introvert",92.7,9.5
2666,2024-03-18,48,"Extrovert",80.7,10
2667,2024-03-18,49,"Introvert",63.7,9.1
2668,2024-03-18,37,"Extrovert",58.2,8.5
2669,2024-03-18,45,"Introvert",70.6,9.6
2670,2024-03-18,48,"Introvert",78.8,9.9
2671,2024-03-18,41,"Extrovert",68.8,8.5
2672,2024-03-18,20,"Introvert",59.3,9.4
2673,2024-03-18,42,"Introvert",58.7,9.1
2674,2024-03-18,29,"Extrovert",66,9
2675,2024-03-18,51,"Introvert",73.9,8.9
2676,2024-03-18,27,"Introvert",68.1,9.3
2677,2024-03-18,57,"Introvert",61.2,8.9
2678,2024-03-19,38,"Introvert",61.5,6.1
2679,2024-03-19,29,"Introvert",71.6,5.3
2680,2024-03-19,41,"Introvert",81.6,6.3
2681,2024-03-19,54,"Introvert",64.5,6.3
2682,2024-03-19,42,"Extrovert",68.6,10
2683,2024-03-19,47,"Introvert",60.2,5.9
2684,2024-03-19,33,"Extrovert",81.1,9.6
2685,2024-03-19,44,"Extrovert",72.8,9.5
2686,2024-03-19,19,"Introvert",71,5.9
2687,2024-03-19,60,"Extrovert",69.3,10
2688,2024-03-19,29,"Extrovert",75.4,10
2689,2024-03-19,41,"Extrovert",71.6,9.6
2690,2024-03-19,26,"Introvert",71.2,5.3
2691,2024-03-19,39,"Extrovert",65.7,10
2692,2024-03-19,38,"Extrovert",100,10
2693,2024-03-19,26,"Extrovert",61.2,9.1
2694,2024-03-19,41,"Introvert",48.5,5
2695,2024-03-19,34,"Introvert",72.9,5.8
2696,2024-03-19,36,"Extrovert",63.9,10
2697,2024-03-19,22,"Extrovert",79.4,9.7
2698,2024-03-19,53,"Introvert",69,5.4
2699,2024-03-19,47,"Introvert",73.1,5.2
2700,2024-03-19,55,"Introvert",68.1,5.2
2701,2024-03-19,54,"Introvert",71.7,5.9
2702,2024-03-19,44,"Extrovert",75.7,10
2703,2024-03-19,17,"Introvert",70.2,5.6
2704,2024-03-19,55,"Extrovert",62.9,9.7
2705,2024-03-19,51,"Introvert",80.2,5.8
2706,2024-03-19,22,"Extrovert",86.6,10
2707,2024-03-19,50,"Introvert",71.8,6.2
2708,2024-03-19,52,"Introvert",63.1,5.7
2709,2024-03-19,44,"Extrovert",63.4,9.8
2710,2024-03-19,46,"Extrovert",65.6,9.7
2711,2024-03-19,58,"Introvert",55.1,4.8
2712,2024-03-19,44,"Introvert",42.2,5.3
2713,2024-03-19,30,"Extrovert",75.6,10
2714,2024-03-19,48,"Extrovert",47.6,9.3
2715,2024-03-19,39,"Extrovert",78.1,10
2716,2024-03-19,18,"Introvert",77.9,5.7
2717,2024-03-19,56,"Extrovert",65.6,9.7
2718,2024-03-19,35,"Extrovert",75.9,9
